index,Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles,Year,Month,Day,Location,Region,Is_northeast,Is_midwest,Is_territory,Is_south,Is_west,EV_Density,Days_Since_First_Record,Quarter,County_EV_Mean,State_EV_Mean,Vehicle_Size_Bin,EV_Percent_Bin,BEV_in_West,Winter_EV,EV_Growth_Rate,Market_Growth_Rate,EV_Z_Score,BEV_Percentage,PHEV_Percentage,EV_to_NonEV_Ratio,Dominant_EV_Type,West_BEV
2017,2019-02-28,Garfield,WA,Truck,0,0,0,960,960,0.0,2019,2,28,"Garfield, WA",West,0,0,0,0,1,0.0,758,1,0.7355328302422363,0.49610926478863887,Small,,0,0,,-0.011328527291452062,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2018,2021-06-30,Stevens,WA,Passenger,45,45,90,30432,30522,0.2948692746215844,2021,6,30,"Stevens, WA",West,0,0,0,0,1,0.0029486927462158445,1611,2,0.15798692465564715,0.49610926478863887,Large,Low,45,0,9.0,0.7108744394618833,-0.3953337968526507,0.15,0.15,0.0029574132492113563,Equal,0
2019,2022-04-30,Prince George's,MD,Passenger,2,1,3,148,151,1.9867549668874167,2022,4,30,"Prince George's, MD",South,0,0,0,1,0,0.019867549668874173,1915,2,1.9297330744986572,2.4788927006453108,Small,Medium,,0,-0.4,0.36036036036036045,-0.23505343326694328,1.32,0.66,0.02027027027027027,BEV,0
2020,2022-04-30,Kootenai,ID,Passenger,1,1,2,187,189,1.0582010582010581,2022,4,30,"Kootenai, ID",West,0,0,0,0,1,0.010582010582010581,1915,2,2.108859164640231,6.448154746062718,Small,Medium,1,0,-0.33333333333333337,-0.22857142857142854,-0.32301975319832255,0.53,0.53,0.0106951871657754,Equal,0
2021,2022-09-30,Collin,TX,Passenger,5,0,5,95,100,5.0,2022,9,30,"Collin, TX",South,0,0,0,1,0,0.05,2068,3,3.67001315147906,4.399044782974192,Tiny,High,,0,4.0,-0.40828402366863903,0.05040557361981019,5.0,0.0,0.05263157894736842,BEV,0
2022,2022-12-31,San Mateo,CA,Passenger,1,0,1,90,91,1.0989010989010988,2022,12,31,"San Mateo, CA",West,0,0,0,0,1,0.01098901098901099,2160,4,2.3794542285345877,2.3763470968966462,Tiny,Medium,1,1,-0.5,-0.3405797101449275,-0.31916404512585866,1.1,0.0,0.011111111111111112,BEV,1
2023,2021-07-31,Columbia,OR,Passenger,1,0,1,23,24,4.166666666666666,2021,7,31,"Columbia, OR",West,0,0,0,0,1,0.041666666666666664,1642,3,0.8666578399650917,1.8125706992340245,Tiny,High,1,0,0.0,0.19999999999999996,-0.02854004916388907,4.17,0.0,0.043478260869565216,BEV,1
2024,2022-11-30,Spotsylvania,VA,Passenger,1,0,1,28,29,3.4482758620689653,2022,11,30,"Spotsylvania, VA",South,0,0,0,1,0,0.034482758620689655,2129,4,4.1871921182266005,9.696117221277873,Tiny,High,,0,,,-0.09659662052914697,3.45,0.0,0.03571428571428571,BEV,0
2025,2022-02-28,Hays,TX,Passenger,1,0,1,20,21,4.761904761904762,2022,2,28,"Hays, TX",South,0,0,0,1,0,0.047619047619047616,1854,1,10.099657287157287,4.399044782974192,Tiny,High,,1,0.0,2.5,0.02784968139589613,4.76,0.0,0.05,BEV,0
2026,2022-01-31,El Dorado,CA,Passenger,1,0,1,32,33,3.0303030303030303,2022,1,31,"El Dorado, CA",West,0,0,0,0,1,0.030303030303030304,1826,1,4.058376558376558,2.3763470968966462,Tiny,High,1,1,0.0,-0.10810810810810811,-0.13619317114166066,3.03,0.0,0.03125,BEV,1
2027,2021-05-31,Botetourt,VA,Passenger,1,0,1,0,1,100.0,2021,5,31,"Botetourt, VA",South,0,0,0,1,0,1.0,1581,2,100.0,9.696117221277873,Tiny,Very High,,0,0.0,0.0,9.05020657096152,100.0,0.0,,BEV,0
2028,2017-04-30,Tarrant,TX,Passenger,0,2,2,277,279,0.7168458781362007,2017,4,30,"Tarrant, TX",South,0,0,0,1,0,0.007168458781362007,89,2,1.4386643034159217,4.399044782974192,Small,Low,,0,1.0,0.5163043478260869,-0.3553579499351169,0.0,0.72,0.007220216606498195,PHEV,0
2029,2020-02-29,Skamania,WA,Truck,0,0,0,4102,4102,0.0,2020,2,29,"Skamania, WA",West,0,0,0,0,1,0.0,1124,1,0.539136912495246,0.49610926478863887,Medium,,0,0,-1.0,-0.5007302823758519,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2030,2025-01-31,Hardin,KY,Truck,1,0,1,17,18,5.555555555555556,2025,1,31,"Hardin, KY",South,0,0,0,1,0,0.05555555555555555,2922,1,2.2577349672043483,7.411205959467548,Tiny,Very High,,1,0.0,-0.76,0.10303598880894306,5.56,0.0,0.058823529411764705,BEV,0
2031,2018-03-31,Lumpkin,GA,Passenger,1,0,1,7,8,12.5,2018,3,31,"Lumpkin, GA",South,0,0,0,1,0,0.125,424,1,11.25,8.22502738744759,Tiny,Very High,,0,,,0.760916178673103,12.5,0.0,0.14285714285714285,BEV,0
2032,2017-12-31,Yakima,WA,Passenger,59,75,134,162035,162169,0.0826298491080292,2017,12,31,"Yakima, WA",West,0,0,0,0,1,0.0008262984910802928,334,4,0.1577805286491515,0.49610926478863887,Large,Low,59,134,6.052631578947368,1.6658063879802083,-0.4154402452043573,0.04,0.05,0.0008269818249143704,PHEV,0
2033,2024-10-31,Ventura,CA,Passenger,2,3,5,197,202,2.4752475247524752,2024,10,31,"Ventura, CA",West,0,0,0,0,1,0.024752475247524754,2830,4,1.2984913272158394,2.3763470968966462,Small,High,2,0,1.5,-0.4023668639053254,-0.18877621421991217,0.99,1.49,0.025380710659898477,PHEV,0
2034,2019-07-31,Jefferson,NY,Passenger,0,1,1,217,218,0.4587155963302752,2019,7,31,"Jefferson, NY",Northeast,1,0,0,0,0,0.0045871559633027525,911,3,3.8775385909493782,6.750273862944342,Small,Low,,0,0.0,0.033175355450236976,-0.3798118569629176,0.0,0.46,0.004608294930875576,PHEV,0
2035,2019-06-30,Solano,CA,Passenger,1,0,1,222,223,0.4484304932735426,2019,6,30,"Solano, CA",West,0,0,0,0,1,0.004484304932735426,880,2,1.6172823348503058,2.3763470968966462,Small,Low,1,0,0.0,0.16145833333333326,-0.3807862136023675,0.45,0.0,0.0045045045045045045,BEV,1
2036,2024-10-31,Chesapeake,VA,Passenger,1,0,1,250,251,0.398406374501992,2024,10,31,"Chesapeake, VA",South,0,0,0,1,0,0.00398406374501992,2830,4,0.4068770476654185,9.696117221277873,Small,Low,,0,0.0,-0.20317460317460323,-0.38552523585511855,0.4,0.0,0.004,BEV,0
2037,2021-08-31,Queens,NY,Passenger,2,0,2,55,57,3.508771929824561,2021,8,31,"Queens, NY",Northeast,1,0,0,0,0,0.03508771929824561,1673,3,1.9628696771110938,6.750273862944342,Tiny,High,,0,1.0,0.07547169811320753,-0.09086554083523052,3.51,0.0,0.03636363636363636,BEV,0
2038,2019-02-28,Manatee,FL,Passenger,1,0,1,40,41,2.4390243902439024,2019,2,28,"Manatee, FL",South,0,0,0,1,0,0.024390243902439025,758,1,2.318546011547072,3.039365731673768,Tiny,High,,1,,,-0.19220780371546053,2.44,0.0,0.025,BEV,0
2039,2022-04-30,Whitman,WA,Passenger,83,56,139,21980,22119,0.62841900628419,2022,4,30,"Whitman, WA",West,0,0,0,0,1,0.0062841900628419,1915,2,0.3348648360325567,0.49610926478863887,Large,Low,83,0,22.166666666666668,1.5538621406304123,-0.3637350472981225,0.38,0.25,0.0063239308462238394,BEV,1
2040,2020-10-31,Stevens,WA,Passenger,36,39,75,30342,30417,0.2465726402998323,2020,10,31,"Stevens, WA",West,0,0,0,0,1,0.002465726402998323,1369,4,0.15798692465564715,0.49610926478863887,Large,Low,36,0,-0.16666666666666663,-0.0034401415372518063,-0.3999091663025155,0.12,0.13,0.002471821237888076,PHEV,0
2041,2022-10-31,Jefferson,NY,Passenger,1,0,1,214,215,0.4651162790697674,2022,10,31,"Jefferson, NY",Northeast,1,0,0,0,0,0.004651162790697674,2099,4,3.8775385909493782,6.750273862944342,Small,Low,,0,0.0,-0.013761467889908285,-0.3792054899007855,0.47,0.0,0.004672897196261682,BEV,0
2042,2023-02-28,Camden,NJ,Passenger,0,1,1,13,14,7.142857142857143,2023,2,28,"Camden, NJ",Northeast,1,0,0,0,0,0.07142857142857142,2219,1,4.9782211875685,12.225600138692577,Tiny,Very High,,1,0.0,0.2727272727272727,0.25340860363503676,0.0,7.14,0.07692307692307693,PHEV,0
2043,2019-09-30,Valencia,NM,Passenger,1,0,1,8,9,11.111111111111112,2019,9,30,"Valencia, NM",West,0,0,0,0,1,0.1111111111111111,972,3,10.2509065009065,6.460216050435913,Tiny,Very High,1,0,0.0,0.0,0.6293401407002712,11.11,0.0,0.125,BEV,1
2044,2024-06-30,Newport,RI,Truck,1,0,1,6,7,14.285714285714285,2024,6,30,"Newport, RI",Northeast,1,0,0,0,0,0.14285714285714285,2707,2,5.746805394487572,6.945189639062103,Tiny,Very High,,0,-0.5,-0.8793103448275862,0.9300853703524584,14.29,0.0,0.16666666666666666,BEV,0
2045,2024-04-30,Pend Oreille,WA,Passenger,35,21,56,8703,8759,0.639342390683868,2024,4,30,"Pend Oreille, WA",West,0,0,0,0,1,0.00639342390683868,2646,2,0.2008955411393849,0.49610926478863887,Medium,Low,35,0,inf,0.5243647754959972,-0.36270022323691653,0.4,0.24,0.006434562794438699,BEV,1
2046,2022-07-31,Gwinnett,GA,Passenger,1,0,1,61,62,1.6129032258064515,2022,7,31,"Gwinnett, GA",South,0,0,0,1,0,0.016129032258064516,2007,3,1.6044124805715665,8.22502738744759,Tiny,Medium,,0,0.0,0.06896551724137923,-0.27047018350103175,1.61,0.0,0.01639344262295082,BEV,0
2047,2017-06-30,Garfield,WA,Passenger,0,0,0,1295,1295,0.0,2017,6,30,"Garfield, WA",West,0,0,0,0,1,0.0,150,2,0.7355328302422363,0.49610926478863887,Medium,,0,0,,0.34895833333333326,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2048,2018-09-30,Hamilton,IN,Passenger,1,0,1,48,49,2.040816326530612,2018,9,30,"Hamilton, IN",Midwest,0,1,0,0,0,0.02040816326530612,607,3,5.404810568560579,12.310058629381292,Tiny,High,,0,-0.5,0.13953488372093026,-0.22993194402026457,2.04,0.0,0.020833333333333332,BEV,0
2049,2018-11-30,Goochland,VA,Passenger,0,1,1,251,252,0.3968253968253968,2018,11,30,"Goochland, VA",South,0,0,0,1,0,0.003968253968253968,668,4,2.2715440545980985,9.696117221277873,Small,Low,,0,-0.8571428571428572,-0.11578947368421055,-0.3856750093758616,0.0,0.4,0.00398406374501992,PHEV,0
2050,2019-10-31,Pueblo,CO,Passenger,1,0,1,30,31,3.225806451612903,2019,10,31,"Pueblo, CO",West,0,0,0,0,1,0.03225806451612903,1003,4,4.361226373110923,3.937185577855679,Tiny,High,1,0,0.0,0.7222222222222223,-0.11767220391967846,3.23,0.0,0.03333333333333333,BEV,1
2051,2019-08-31,Shelby,OH,Passenger,0,1,1,2,3,33.33333333333333,2019,8,31,"Shelby, OH",Midwest,0,1,0,0,0,0.3333333333333333,942,3,14.333097784190654,10.156803262744363,Tiny,Very High,,0,0.0,0.0,2.734556748265583,0.0,33.33,0.5,PHEV,0
2052,2023-09-30,Ventura,CA,Passenger,2,3,5,241,246,2.032520325203252,2023,9,30,"Ventura, CA",West,0,0,0,0,1,0.02032520325203252,2433,3,1.2984913272158394,2.3763470968966462,Small,High,2,0,0.0,0.2178217821782178,-0.23071786360994795,0.81,1.22,0.02074688796680498,PHEV,0
2053,2022-04-30,Anchorage,AK,Passenger,2,0,2,148,150,1.3333333333333333,2022,4,30,"Anchorage, AK",West,0,0,0,0,1,0.013333333333333334,1915,2,0.9936478250053888,1.718784728330176,Small,Medium,2,0,1.0,0.875,-0.2969551666284663,1.33,0.0,0.013513513513513514,BEV,1
2054,2021-11-30,Platte,MO,Passenger,1,0,1,22,23,4.3478260869565215,2021,11,30,"Platte, MO",Midwest,0,1,0,0,0,0.043478260869565216,1764,4,6.793115114894628,9.508726758783093,Tiny,High,,0,-0.5,0.1499999999999999,-0.01137795725438921,4.35,0.0,0.045454545454545456,BEV,0
2055,2022-02-28,Sevier,AR,Passenger,0,1,1,0,1,100.0,2022,2,28,"Sevier, AR",South,0,0,0,1,0,1.0,1854,1,100.0,36.22036662168241,Tiny,Very High,,1,0.0,0.0,9.05020657096152,0.0,100.0,,PHEV,0
2056,2025-02-28,Oldham,KY,Passenger,0,1,1,4,5,20.0,2025,2,28,"Oldham, KY",South,0,0,0,1,0,0.2,2950,1,17.916666666666664,7.411205959467548,Tiny,Very High,,1,0.0,-0.16666666666666663,1.471426783726396,0.0,20.0,0.25,PHEV,0
2057,2022-01-31,Clallam,WA,Passenger,391,238,629,50190,50819,1.237726047344497,2022,1,31,"Clallam, WA",West,0,0,0,0,1,0.012377260473444972,1826,1,0.5565622682291842,0.49610926478863887,Large,Medium,391,629,-0.26775320139697323,0.02046184738955814,-0.30601249871052383,0.77,0.47,0.012532376967523412,BEV,1
2058,2021-04-30,Sacramento,CA,Passenger,2,1,3,258,261,1.1494252873563218,2021,4,30,"Sacramento, CA",West,0,0,0,0,1,0.011494252873563218,1550,2,1.3175269018697098,2.3763470968966462,Small,Medium,2,0,0.5,0.8251748251748252,-0.3143776488979724,0.77,0.38,0.011627906976744186,BEV,1
2059,2024-09-30,San Francisco,CA,Passenger,1,0,1,56,57,1.7543859649122808,2024,9,30,"San Francisco, CA",West,0,0,0,0,1,0.017543859649122806,2799,3,2.51695653252033,2.3763470968966462,Tiny,Medium,1,0,0.0,-0.050000000000000044,-0.25706685195880774,1.75,0.0,0.017857142857142856,BEV,1
2060,2019-07-31,Osceola,FL,Passenger,1,0,1,45,46,2.1739130434782608,2019,7,31,"Osceola, FL",South,0,0,0,1,0,0.021739130434782608,911,3,4.194684034500968,3.039365731673768,Tiny,High,,0,0.0,0.0,-0.21732306016838712,2.17,0.0,0.022222222222222223,BEV,0
2061,2024-06-30,Jefferson,IL,Passenger,1,0,1,1,2,50.0,2024,6,30,"Jefferson, IL",Midwest,0,1,0,0,0,0.5,2707,2,3.8775385909493782,8.92518638077433,Tiny,Very High,,0,0.0,0.0,4.313469203939567,50.0,0.0,1.0,BEV,0
2062,2021-10-31,Hennepin,MN,Passenger,3,0,3,83,86,3.488372093023256,2021,10,31,"Hennepin, MN",Midwest,0,1,0,0,0,0.03488372093023256,1734,4,2.8013864778820574,5.326059113447683,Tiny,High,,0,2.0,1.6875,-0.09279811422038838,3.49,0.0,0.03614457831325301,BEV,0
2063,2021-02-28,Harford,MD,Passenger,0,1,1,62,63,1.5873015873015872,2021,2,28,"Harford, MD",South,0,0,0,1,0,0.015873015873015872,1489,1,2.9902157989045866,2.4788927006453108,Tiny,Medium,,1,,,-0.27289554825629136,0.0,1.59,0.016129032258064516,PHEV,0
2064,2019-08-31,Nueces,TX,Passenger,1,1,2,94,96,2.083333333333333,2019,8,31,"Nueces, TX",South,0,0,0,1,0,0.020833333333333332,942,3,2.9429225027681216,4.399044782974192,Tiny,High,,0,0.0,-0.020408163265306145,-0.22590410612313705,1.04,1.04,0.02127659574468085,Equal,0
2065,2022-11-30,Sevier,AR,Passenger,0,1,1,0,1,100.0,2022,11,30,"Sevier, AR",South,0,0,0,1,0,1.0,2129,4,100.0,36.22036662168241,Tiny,Very High,,0,0.0,0.0,9.05020657096152,0.0,100.0,,PHEV,0
2066,2024-05-31,Philadelphia,PA,Passenger,0,1,1,35,36,2.7777777777777777,2024,5,31,"Philadelphia, PA",Northeast,1,0,0,0,0,0.027777777777777776,2677,2,2.415101153345667,10.34305431462151,Tiny,High,,0,0.0,0.24137931034482762,-0.16011608713672104,0.0,2.78,0.02857142857142857,PHEV,0
2067,2018-06-30,Pierce,WA,Passenger,1228,1167,2395,532039,534434,0.4481376559126103,2018,6,30,"Pierce, WA",West,0,0,0,0,1,0.0044813765591261035,515,2,0.705773266363587,0.49610926478863887,Large,Low,1228,0,20.576576576576578,2.860792047736697,-0.3808139554757673,0.23,0.22,0.004501549698424364,BEV,1
2068,2018-10-31,Island,WA,Truck,0,0,0,21104,21104,0.0,2018,10,31,"Island, WA",West,0,0,0,0,1,0.0,638,4,0.8481750077775286,0.49610926478863887,Large,,0,0,,-0.016451507666495835,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2069,2022-06-30,Marion,IN,Passenger,1,0,1,47,48,2.083333333333333,2022,6,30,"Marion, IN",Midwest,0,1,0,0,0,0.020833333333333332,1976,2,2.3310501409477125,12.310058629381292,Tiny,High,,0,0.0,-0.33333333333333337,-0.22590410612313705,2.08,0.0,0.02127659574468085,BEV,0
2070,2018-11-30,Collier,FL,Passenger,1,0,1,23,24,4.166666666666666,2018,11,30,"Collier, FL",South,0,0,0,1,0,0.041666666666666664,668,4,5.075677014722198,3.039365731673768,Tiny,High,,0,0.0,-0.040000000000000036,-0.02854004916388907,4.17,0.0,0.043478260869565216,BEV,0
2071,2024-12-31,Yakima,WA,Truck,30,0,30,60022,60052,0.0499567041897022,2024,12,31,"Yakima, WA",West,0,0,0,0,1,0.0004995670418970225,2891,4,0.1577805286491515,0.49610926478863887,Large,Low,30,30,-0.7761194029850746,-0.6296949478630318,-0.4185355273330126,0.05,0.0,0.0004998167338642498,BEV,1
2072,2024-03-31,Wahkiakum,WA,Truck,4,0,4,1755,1759,0.2274019329164297,2024,3,31,"Wahkiakum, WA",West,0,0,0,0,1,0.0022740193291642978,2616,1,0.5262021235367276,0.49610926478863887,Medium,Low,4,0,-0.9473684210526316,-0.42023731048121293,-0.4017252984228196,0.23,0.0,0.002279202279202279,BEV,1
2073,2021-11-30,Kauai,HI,Passenger,1,0,1,25,26,3.8461538461538463,2021,11,30,"Kauai, HI",West,0,0,0,0,1,0.038461538461538464,1764,4,4.979560612283724,2.9401021116927435,Tiny,High,1,0,0.0,0.368421052631579,-0.05890375023454254,3.85,0.0,0.04,BEV,1
2074,2017-09-30,Tarrant,TX,Passenger,1,0,1,237,238,0.4201680672268907,2017,9,30,"Tarrant, TX",South,0,0,0,1,0,0.004201680672268907,242,3,1.4386643034159217,4.399044782974192,Small,Low,,0,-0.5,-0.1469534050179212,-0.38346364739312494,0.42,0.0,0.004219409282700422,BEV,0
2075,2024-04-30,Hays,TX,Passenger,1,0,1,7,8,12.5,2024,4,30,"Hays, TX",South,0,0,0,1,0,0.125,2646,2,10.099657287157287,4.399044782974192,Tiny,Very High,,0,0.0,-0.6190476190476191,0.760916178673103,12.5,0.0,0.14285714285714285,BEV,0
2076,2017-04-30,Douglas,WA,Truck,0,0,0,11449,11449,0.0,2017,4,30,"Douglas, WA",West,0,0,0,0,1,0.0,89,2,1.716483134986878,0.49610926478863887,Large,,0,0,-1.0,-0.08736548425667601,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2077,2017-02-28,Duval,FL,Passenger,1,1,2,369,371,0.5390835579514824,2017,2,28,"Duval, FL",South,0,0,0,1,0,0.005390835579514825,28,1,0.99645569532835,3.039365731673768,Small,Low,,2,1.0,5.625,-0.37219821842446643,0.27,0.27,0.005420054200542005,Equal,0
2078,2021-08-31,Kings,CA,Passenger,1,0,1,322,323,0.3095975232198142,2021,8,31,"Kings, CA",West,0,0,0,0,1,0.0030959752321981426,1673,3,2.233152907936545,2.3763470968966462,Small,Low,1,0,-0.8571428571428572,0.1962962962962962,-0.3939385199429302,0.31,0.0,0.003105590062111801,BEV,1
2079,2023-08-31,Anchorage,AK,Passenger,1,0,1,106,107,0.9345794392523364,2023,8,31,"Anchorage, AK",West,0,0,0,0,1,0.009345794392523364,2403,3,0.9936478250053888,1.718784728330176,Small,Low,1,0,-0.5,-0.2866666666666666,-0.33473101603524574,0.93,0.0,0.009433962264150943,BEV,1
2080,2024-10-31,Deschutes,OR,Passenger,1,0,1,54,55,1.818181818181818,2024,10,31,"Deschutes, OR",West,0,0,0,0,1,0.01818181818181818,2830,4,1.373294137049119,1.8125706992340245,Tiny,Medium,1,0,-0.6666666666666667,-0.6857142857142857,-0.25102316791795043,1.82,0.0,0.018518518518518517,BEV,1
2081,2020-11-30,King,WA,Truck,6,1,7,184074,184081,0.0038026738229366,2020,11,30,"King, WA",West,0,0,0,0,1,3.802673822936642e-05,1399,4,1.6152032027595458,0.49610926478863887,Large,Low,6,0,-0.9998165233801636,-0.8690755180087752,-0.4229079177385511,0.0,0.0,3.8028184317176785e-05,BEV,1
2082,2017-10-31,Douglas,WA,Truck,0,0,0,11657,11657,0.0,2017,10,31,"Douglas, WA",West,0,0,0,0,1,0.0,273,4,1.716483134986878,0.49610926478863887,Large,,0,0,,0.018167525548082875,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2083,2024-03-31,Los Angeles,CA,Passenger,11,3,14,624,638,2.19435736677116,2024,3,31,"Los Angeles, CA",West,0,0,0,0,1,0.0219435736677116,2616,1,1.4384863334853055,2.3763470968966462,Small,High,11,0,0.3999999999999999,-0.43887423043095863,-0.2153862723666881,1.72,0.47,0.022435897435897436,BEV,1
2084,2018-03-31,Monterey,CA,Passenger,0,2,2,195,197,1.015228426395939,2018,3,31,"Monterey, CA",West,0,0,0,0,1,0.01015228426395939,424,1,2.203635201936347,2.3763470968966462,Small,Medium,0,0,-0.5,0.17964071856287434,-0.32709075461493425,0.0,1.02,0.010256410256410256,PHEV,0
2085,2018-04-30,Richland,SC,Passenger,0,1,1,173,174,0.5747126436781609,2018,4,30,"Richland, SC",South,0,0,0,1,0,0.005747126436781609,454,2,0.6408254274719533,3.044068324394799,Small,Low,,0,0.0,0.1225806451612903,-0.3688229059901787,0.0,0.57,0.005780346820809248,PHEV,0
2086,2023-09-30,Washington,MD,Passenger,1,0,1,15,16,6.25,2023,9,30,"Washington, MD",South,0,0,0,1,0,0.0625,2433,3,20.973468523440637,2.4788927006453108,Tiny,Very High,,0,-0.5,0.23076923076923084,0.168824007795359,6.25,0.0,0.06666666666666667,BEV,0
2087,2020-12-31,Lincoln,WA,Passenger,5,12,17,7637,7654,0.2221060883198327,2020,12,31,"Lincoln, WA",West,0,0,0,0,1,0.002221060883198328,1430,4,0.8609884068601248,0.49610926478863887,Medium,Low,5,17,inf,0.5873081708834509,-0.4022269989226325,0.07,0.16,0.0022260049757758284,PHEV,0
2088,2018-08-31,Kent,MI,Passenger,0,1,1,30,31,3.225806451612903,2018,8,31,"Kent, MI",Midwest,0,1,0,0,0,0.03225806451612903,577,3,4.873492247683583,6.209602956815754,Tiny,High,,0,0.0,-0.03125,-0.11767220391967846,0.0,3.23,0.03333333333333333,PHEV,0
2089,2021-11-30,Wahkiakum,WA,Truck,0,0,0,1814,1814,0.0,2021,11,30,"Wahkiakum, WA",West,0,0,0,0,1,0.0,1764,4,0.5262021235367276,0.49610926478863887,Medium,,0,0,-1.0,0.031267765776009204,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2090,2023-03-31,Harrison,MS,Passenger,1,0,1,47,48,2.083333333333333,2023,3,31,"Harrison, MS",South,0,0,0,1,0,0.020833333333333332,2250,1,1.8257741338430207,2.265855273190625,Tiny,High,,0,0.0,0.02127659574468077,-0.22590410612313705,2.08,0.0,0.02127659574468085,BEV,0
2091,2022-08-31,Orange,NC,Passenger,1,0,1,7,8,12.5,2022,8,31,"Orange, NC",South,0,0,0,1,0,0.125,2038,3,5.612539592285521,5.916470008427661,Tiny,Very High,,0,0.0,0.33333333333333326,0.760916178673103,12.5,0.0,0.14285714285714285,BEV,0
2092,2020-08-31,Polk,FL,Passenger,1,0,1,78,79,1.2658227848101264,2020,8,31,"Polk, FL",South,0,0,0,1,0,0.012658227848101266,1308,3,2.90550022428881,3.039365731673768,Tiny,Medium,,0,0.0,0.012820512820512775,-0.3033507613856268,1.27,0.0,0.01282051282051282,BEV,0
2093,2023-02-28,Deschutes,OR,Passenger,2,0,2,102,104,1.9230769230769231,2023,2,28,"Deschutes, OR",West,0,0,0,0,1,0.019230769230769232,2219,1,1.373294137049119,1.8125706992340245,Small,Medium,2,2,1.0,0.8909090909090909,-0.24108595665846377,1.92,0.0,0.0196078431372549,BEV,1
2094,2021-10-31,Duval,FL,Passenger,0,2,2,347,349,0.5730659025787965,2021,10,31,"Duval, FL",South,0,0,0,1,0,0.0057306590257879654,1734,4,0.99645569532835,3.039365731673768,Small,Low,,0,0.0,-0.05929919137466311,-0.3689789095921621,0.0,0.57,0.005763688760806916,PHEV,0
2095,2025-01-31,Pacific,WA,Truck,15,0,15,7628,7643,0.1962580138688996,2025,1,31,"Pacific, WA",West,0,0,0,0,1,0.0019625801386889963,2922,1,0.2111266961293342,0.49610926478863887,Medium,Low,15,15,-0.7794117647058824,-0.515437773410258,-0.4046757097249785,0.2,0.0,0.001966439433665443,BEV,1
2096,2023-08-31,Montgomery,MD,Passenger,6,2,8,195,203,3.940886699507389,2023,8,31,"Montgomery, MD",South,0,0,0,1,0,0.03940886699507389,2403,3,3.3845748428094966,2.4788927006453108,Small,High,,0,0.6000000000000001,-0.04694835680751175,-0.04992925730725583,2.96,0.99,0.041025641025641026,BEV,0
2097,2023-12-31,Whatcom,WA,Truck,87,0,87,42470,42557,0.204431703362549,2023,12,31,"Whatcom, WA",West,0,0,0,0,1,0.0020443170336254903,2525,4,0.865287094227188,0.49610926478863887,Large,Low,87,87,42.5,0.010495073014365364,-0.4039013773159584,0.2,0.0,0.002048504826936661,BEV,1
2098,2017-12-31,Cowlitz,WA,Truck,0,0,0,28151,28151,0.0,2017,12,31,"Cowlitz, WA",West,0,0,0,0,1,0.0,334,4,0.2902426914752597,0.49610926478863887,Large,,0,0,-1.0,-0.6115603267468815,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2099,2023-03-31,Garfield,WA,Truck,0,0,0,974,974,0.0,2023,3,31,"Garfield, WA",West,0,0,0,0,1,0.0,2250,1,0.7355328302422363,0.49610926478863887,Small,,0,0,,-0.24787644787644791,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2100,2020-05-31,Ulster,NY,Passenger,1,0,1,14,15,6.666666666666666,2020,5,31,"Ulster, NY",Northeast,1,0,0,0,0,0.06666666666666667,1216,2,6.568627450980392,6.750273862944342,Tiny,Very High,,0,0.0,0.25,0.20829681918720855,6.67,0.0,0.07142857142857142,BEV,0
2101,2019-03-31,Clallam,WA,Truck,0,0,0,21620,21620,0.0,2019,3,31,"Clallam, WA",West,0,0,0,0,1,0.0,789,1,0.5565622682291842,0.49610926478863887,Large,,0,0,-1.0,-0.5745685668745941,-0.4232681630823851,0.0,0.0,0.0,Equal,0
2102,2018-02-28,Whatcom,WA,Truck,1,0,1,42030,42031,0.0023791963074873,2018,2,28,"Whatcom, WA",West,0,0,0,0,1,2.379196307487331e-05,393,1,0.865287094227188,0.49610926478863887,Large,Low,1,1,-0.9885057471264368,-0.01235989378950586,-0.42304277052132194,0.0,0.0,2.3792529145848203e-05,BEV,1
